StoreNo,Month,Revenue Type,Revenue Motion,Product Category,Motion,  Revenue  
28686156,2/1/2018,Actuals,Recurring,Service Licenses,Low Pot,7
28686156,2/1/2018,Actuals,Recurring,Service Products,Low Pot,114
28686156,2/1/2018,Actuals,Recurring,Product Orange,Low Pot,3471
28686156,3/1/2018,Actuals,Recurring,Service Licenses,Low Pot,1079
28686156,3/1/2018,Actuals,Recurring,Service Products,Low Pot,9052
28686156,3/1/2018,Actuals,Recurring,Product Green,Low Pot,380
28686156,3/1/2018,Actuals,Recurring,Support Blue,Low Pot,93
28686156,3/1/2018,Actuals,Recurring,Service Licenses,Low Pot,7
28686156,3/1/2018,Actuals,Recurring,Service Products,Low Pot,68
28686156,3/1/2018,Actuals,Recurring,Product Orange,Low Pot,4136
28686156,4/1/2018,Actuals,Recurring,Service Licenses,Low Pot,1055
28686156,4/1/2018,Actuals,Recurring,Service Products,Low Pot,10071
28686156,4/1/2018,Actuals,Recurring,Product Green,Low Pot,354
28686156,4/1/2018,Actuals,Recurring,Support Blue,Low Pot,90
28686156,4/1/2018,Actuals,Recurring,Service Licenses,Low Pot,7
28686156,4/1/2018,Actuals,Recurring,Service Products,Low Pot,67
28686156,4/1/2018,Actuals,Recurring,Product Orange,Low Pot,4403
28686156,5/1/2018,Actuals,Recurring,Service Licenses,Low Pot,1084
28686156,5/1/2018,Actuals,Recurring,Service Products,Low Pot,14819
28686156,5/1/2018,Actuals,Recurring,Product Green,Low Pot,359
28686156,5/1/2018,Actuals,Recurring,Support Blue,Low Pot,93
28686156,5/1/2018,Actuals,Recurring,Service Licenses,Low Pot,7
28686156,5/1/2018,Actuals,Recurring,Service Products,Low Pot,62
28686156,5/1/2018,Actuals,Recurring,Product Orange,Low Pot,4495
28686156,6/1/2018,Actuals,Recurring,Service Licenses,Low Pot,1119
28686156,6/1/2018,Actuals,Recurring,Service Products,Low Pot,15531
28686156,6/1/2018,Actuals,Recurring,Product Green,Low Pot,348
28686156,6/1/2018,Actuals,Recurring,Support Blue,Low Pot,92
28686156,6/1/2018,Actuals,Recurring,Service Licenses,Low Pot,7
28686156,6/1/2018,Actuals,Recurring,Service Products,Low Pot,72
28686156,6/1/2018,Actuals,Recurring,Product Orange,Low Pot,4688
28686156,7/1/2018,Actuals,Recurring,Service Licenses,Low Pot,2399
28686156,7/1/2018,Actuals,Recurring,Service Products,Low Pot,18553
28686156,7/1/2018,Actuals,Recurring,Product Green,Low Pot,497
28686156,7/1/2018,Actuals,Recurring,Support Blue,Low Pot,68
28686156,7/1/2018,Actuals,Recurring,Service Licenses,Low Pot,10
28686156,7/1/2018,Actuals,Recurring,Service Products,Low Pot,147
28686156,7/1/2018,Actuals,Recurring,Product Orange,Low Pot,6707
28686156,8/1/2018,Actuals,Recurring,Service Licenses,Low Pot,2498
28686156,8/1/2018,Actuals,Recurring,Service Products,Low Pot,20474
28686156,8/1/2018,Actuals,Recurring,Product Green,Low Pot,507
28686156,8/1/2018,Actuals,Recurring,Service Licenses,Low Pot,3
28686156,8/1/2018,Actuals,Recurring,Service Products,Low Pot,103
28686156,8/1/2018,Actuals,Recurring,Product Orange,Low Pot,7650
28686156,9/1/2018,Actuals,Recurring,Service Licenses,Low Pot,2488
28686156,9/1/2018,Actuals,Recurring,Service Products,Low Pot,20511
28686156,9/1/2018,Actuals,Recurring,Product Green,Low Pot,496
28686156,9/1/2018,Actuals,Recurring,Service Products,Low Pot,100
28686156,9/1/2018,Actuals,Recurring,Product Orange,Low Pot,7948
28686156,10/1/2018,Registration Fee,Not Recurring,Support Yellow,Low Pot,22585
28686156,10/1/2018,Actuals,Recurring,Service Licenses,Low Pot,2508
28686156,10/1/2018,Actuals,Recurring,Service Products,Low Pot,18056
28686156,10/1/2018,Actuals,Recurring,Product Green,Low Pot,507
28686156,10/1/2018,Actuals,Recurring,Service Licenses,Low Pot,10
28686156,10/1/2018,Actuals,Recurring,Service Products,Low Pot,95
28686156,10/1/2018,Actuals,Recurring,Product Orange,Low Pot,8272
28686156,11/1/2018,Actuals,Recurring,Service Licenses,Low Pot,2527
28686156,11/1/2018,Actuals,Recurring,Service Products,Low Pot,17391
28686156,11/1/2018,Actuals,Recurring,Product Green,Low Pot,496
28686156,11/1/2018,Actuals,Recurring,Service Licenses,Low Pot,10
28686156,11/1/2018,Actuals,Recurring,Service Products,Low Pot,84
28686156,11/1/2018,Actuals,Recurring,Product Orange,Low Pot,8135
28686156,12/1/2018,Actuals,Recurring,Service Licenses,Low Pot,3610
28686156,12/1/2018,Actuals,Recurring,Service Products,Low Pot,18846
28686156,12/1/2018,Actuals,Recurring,Product Green,Low Pot,507
28686156,12/1/2018,Actuals,Recurring,Service Licenses,Low Pot,10
28686156,12/1/2018,Actuals,Recurring,Service Products,Low Pot,114
28686156,12/1/2018,Actuals,Recurring,Product Orange,Low Pot,8385
28686156,1/1/2019,Actuals,Recurring,Service Licenses,Low Pot,3734
28686156,1/1/2019,Actuals,Recurring,Service Products,Low Pot,19667
28686156,1/1/2019,Actuals,Recurring,Product Green,Low Pot,507
28686156,1/1/2019,Actuals,Recurring,Service Licenses,Low Pot,10
28686156,1/1/2019,Actuals,Recurring,Service Products,Low Pot,114
28686156,1/1/2019,Actuals,Recurring,Product Orange,Low Pot,8554
76969156,7/1/2017,Actuals,Recurring,Support Blue,Low Pot,28
76969156,8/1/2017,Actuals,Recurring,Support Blue,Low Pot,22
76969156,9/1/2017,Actuals,Recurring,Support Blue,Low Pot,2
55757156,7/1/2017,Actuals,Recurring,Service Products,Low Pot,1559
55757156,8/1/2017,Partner Fee,Not Recurring,Support Yellow,Low Pot,3024
55757156,8/1/2017,Actuals,Recurring,Service Products,Low Pot,1579
55757156,9/1/2017,Partner Fee,Not Recurring,Support Yellow,Low Pot,3268
55757156,9/1/2017,Actuals,Recurring,Service Products,Low Pot,1578
55757156,10/1/2017,Partner Fee,Not Recurring,Support Yellow,Low Pot,2867
55757156,10/1/2017,Actuals,Recurring,Service Products,Low Pot,1718
55757156,11/1/2017,Partner Fee,Not Recurring,Support Yellow,Low Pot,2432
55757156,11/1/2017,Actuals,Recurring,Service Products,Low Pot,1705
55757156,12/1/2017,Partner Fee,Not Recurring,Support Yellow,Low Pot,2190
55757156,12/1/2017,Actuals,Recurring,Service Products,Low Pot,1912
55757156,1/1/2018,Partner Fee,Not Recurring,Support Yellow,Low Pot,1412
55757156,1/1/2018,Actuals,Recurring,Service Products,Low Pot,2334
55757156,2/1/2018,Partner Fee,Not Recurring,Support Yellow,Low Pot,1011
55757156,2/1/2018,Actuals,Recurring,Service Products,Low Pot,2474
55757156,3/1/2018,Partner Fee,Not Recurring,Support Yellow,Low Pot,1190
55757156,3/1/2018,Actuals,Recurring,Service Products,Low Pot,2771
55757156,4/1/2018,Partner Fee,Not Recurring,Support Yellow,Low Pot,1855
55757156,4/1/2018,Actuals,Recurring,Service Products,Low Pot,5358
55757156,5/1/2018,Partner Fee,Not Recurring,Support Yellow,Low Pot,1628
55757156,5/1/2018,Actuals,Recurring,Service Products,Low Pot,2807
55757156,6/1/2018,Partner Fee,Not Recurring,Support Yellow,Low Pot,3610
55757156,6/1/2018,Actuals,Recurring,Service Products,Low Pot,2755
55757156,7/1/2018,Actuals,Recurring,Service Products,Low Pot,2812
55757156,8/1/2018,Actuals,Recurring,Service Products,Low Pot,2817
55757156,9/1/2018,Actuals,Recurring,Service Products,Low Pot,3168
55757156,10/1/2018,Actuals,Recurring,Service Products,Low Pot,3406
55757156,11/1/2018,Registration Fee,Not Recurring,Support Yellow,Low Pot,5000
55757156,11/1/2018,Actuals,Recurring,Service Products,Low Pot,3120
55757156,12/1/2018,Actuals,Recurring,Service Licenses,Low Pot,69
55757156,12/1/2018,Actuals,Recurring,Service Products,Low Pot,4739
55757156,1/1/2019,Actuals,Recurring,Service Products,Low Pot,5630
56666156,11/1/2017,Registration Fee,Not Recurring,Support Yellow,Low Pot,68316
57070156,7/1/2017,Actuals,Recurring,Service Products,Low Pot,929
57070156,8/1/2017,Actuals,Recurring,Service Products,Low Pot,955
57070156,9/1/2017,Actuals,Recurring,Service Products,Low Pot,1176
57070156,10/1/2017,Actuals,Recurring,Service Products,Low Pot,1185
57070156,11/1/2017,Actuals,Recurring,Service Products,Low Pot,1098
57070156,12/1/2017,Actuals,Recurring,Service Products,Low Pot,1108
57070156,1/1/2018,Actuals,Recurring,Service Products,Low Pot,1083
57070156,2/1/2018,Actuals,Recurring,Service Products,Low Pot,952
57070156,3/1/2018,Actuals,Recurring,Service Products,Low Pot,1019
57070156,4/1/2018,Actuals,Recurring,Service Products,Low Pot,946
57070156,5/1/2018,Actuals,Recurring,Service Products,Low Pot,935
57070156,6/1/2018,Actuals,Recurring,Service Products,Low Pot,891
57070156,7/1/2018,Actuals,Recurring,Service Products,Low Pot,910
57070156,8/1/2018,Actuals,Recurring,Service Products,Low Pot,913
57070156,9/1/2018,Actuals,Recurring,Service Products,Low Pot,886
57070156,10/1/2018,Actuals,Recurring,Service Products,Low Pot,905
57070156,11/1/2018,Actuals,Recurring,Service Products,Low Pot,831
57070156,12/1/2018,Actuals,Recurring,Service Products,Low Pot,914
57070156,1/1/2019,Actuals,Recurring,Service Products,Low Pot,794
57272156,7/1/2017,Actuals,Recurring,Service Licenses,Low Pot,2730
57272156,7/1/2017,Actuals,Recurring,Service Products,Low Pot,2317
57272156,7/1/2017,Actuals,Recurring,Product Green,Low Pot,249
57272156,7/1/2017,Actuals,Recurring,Product Orange,Low Pot,2905
57272156,8/1/2017,Actuals,Recurring,Service Licenses,Low Pot,2764
57272156,8/1/2017,Actuals,Recurring,Service Products,Low Pot,2294
57272156,8/1/2017,Actuals,Recurring,Product Green,Low Pot,246
57272156,8/1/2017,Actuals,Recurring,Product Orange,Low Pot,2977
57272156,9/1/2017,Actuals,Recurring,Service Licenses,Low Pot,2948
57272156,9/1/2017,Actuals,Recurring,Service Products,Low Pot,2233
57272156,9/1/2017,Actuals,Recurring,Product Green,Low Pot,234
57272156,9/1/2017,Actuals,Recurring,Product Orange,Low Pot,2896
57272156,10/1/2017,Actuals,Recurring,Service Licenses,Low Pot,3150
57272156,10/1/2017,Actuals,Recurring,Service Products,Low Pot,2390
57272156,10/1/2017,Actuals,Recurring,Product Green,Low Pot,249
57272156,10/1/2017,Actuals,Recurring,Product Orange,Low Pot,2903
57272156,11/1/2017,Actuals,Recurring,Service Licenses,Low Pot,2990
57272156,11/1/2017,Actuals,Recurring,Service Products,Low Pot,2253
57272156,11/1/2017,Actuals,Recurring,Product Green,Low Pot,241
57272156,11/1/2017,Actuals,Recurring,Product Orange,Low Pot,2817
57272156,12/1/2017,Actuals,Recurring,Service Licenses,Low Pot,2938
57272156,12/1/2017,Actuals,Recurring,Service Products,Low Pot,2395
57272156,12/1/2017,Actuals,Recurring,Product Green,Low Pot,249
57272156,12/1/2017,Actuals,Recurring,Product Orange,Low Pot,2923
57272156,1/1/2018,Actuals,Recurring,Service Licenses,Low Pot,3052
57272156,1/1/2018,Actuals,Recurring,Service Products,Low Pot,2510
57272156,1/1/2018,Actuals,Recurring,Product Green,Low Pot,249
57272156,1/1/2018,Actuals,Recurring,Product Orange,Low Pot,2978
57272156,2/1/2018,Actuals,Recurring,Service Licenses,Low Pot,2769
57272156,2/1/2018,Actuals,Recurring,Service Products,Low Pot,2182
57272156,2/1/2018,Actuals,Recurring,Product Green,Low Pot,229
57272156,2/1/2018,Actuals,Recurring,Product Orange,Low Pot,2727
57272156,3/1/2018,Actuals,Recurring,Service Licenses,Low Pot,3096
57272156,3/1/2018,Actuals,Recurring,Service Products,Low Pot,2103
57272156,3/1/2018,Actuals,Recurring,Product Green,Low Pot,254
57272156,3/1/2018,Actuals,Recurring,Product Orange,Low Pot,3106
57272156,4/1/2018,Actuals,Recurring,Service Licenses,Low Pot,3141
57272156,4/1/2018,Actuals,Recurring,Service Products,Low Pot,2113
57272156,4/1/2018,Actuals,Recurring,Product Green,Low Pot,241
57272156,4/1/2018,Actuals,Recurring,Product Orange,Low Pot,3070
57272156,5/1/2018,Actuals,Recurring,Service Licenses,Low Pot,3305
57272156,5/1/2018,Actuals,Recurring,Service Products,Low Pot,2198
57272156,5/1/2018,Actuals,Recurring,Product Green,Low Pot,249
57272156,5/1/2018,Actuals,Recurring,Product Orange,Low Pot,3382
57272156,6/1/2018,Actuals,Recurring,Service Licenses,Low Pot,3259
57272156,6/1/2018,Actuals,Recurring,Service Products,Low Pot,2228
57272156,6/1/2018,Actuals,Recurring,Product Green,Low Pot,241
57272156,6/1/2018,Actuals,Recurring,Product Orange,Low Pot,3393
57272156,7/1/2018,Actuals,Recurring,Service Licenses,Low Pot,5612
57272156,7/1/2018,Actuals,Recurring,Service Products,Low Pot,3013
57272156,7/1/2018,Actuals,Recurring,Product Green,Low Pot,313
57272156,7/1/2018,Actuals,Recurring,Product Orange,Low Pot,4351
57272156,8/1/2018,Actuals,Recurring,Service Licenses,Low Pot,5734
57272156,8/1/2018,Actuals,Recurring,Service Products,Low Pot,3127
57272156,8/1/2018,Actuals,Recurring,Product Green,Low Pot,313
57272156,8/1/2018,Actuals,Recurring,Product Orange,Low Pot,4480
57272156,9/1/2018,Actuals,Recurring,Service Licenses,Low Pot,5728
57272156,9/1/2018,Actuals,Recurring,Service Products,Low Pot,3072
57272156,9/1/2018,Actuals,Recurring,Product Green,Low Pot,303
57272156,9/1/2018,Actuals,Recurring,Product Orange,Low Pot,4433
57272156,10/1/2018,Actuals,Recurring,Service Licenses,Low Pot,5908
57272156,10/1/2018,Actuals,Recurring,Service Products,Low Pot,2829
57272156,10/1/2018,Actuals,Recurring,Product Green,Low Pot,313
57272156,10/1/2018,Actuals,Recurring,Product Orange,Low Pot,4603
57272156,11/1/2018,Actuals,Recurring,Service Licenses,Low Pot,5719
57272156,11/1/2018,Actuals,Recurring,Service Products,Low Pot,2792
57272156,11/1/2018,Actuals,Recurring,Product Green,Low Pot,303
57272156,11/1/2018,Actuals,Recurring,Product Orange,Low Pot,4568
57272156,12/1/2018,Actuals,Recurring,Service Licenses,Low Pot,5971
57272156,12/1/2018,Actuals,Recurring,Service Products,Low Pot,2838
57272156,12/1/2018,Actuals,Recurring,Product Green,Low Pot,313
57272156,12/1/2018,Actuals,Recurring,Product Orange,Low Pot,4537
57272156,1/1/2019,Actuals,Recurring,Service Licenses,Low Pot,5965
57272156,1/1/2019,Actuals,Recurring,Service Products,Low Pot,2814
57272156,1/1/2019,Actuals,Recurring,Product Green,Low Pot,313
57272156,1/1/2019,Actuals,Recurring,Product Orange,Low Pot,4509
66666157,8/1/2017,Actuals,Recurring,Service Products,Low Pot,34
66666157,9/1/2017,Actuals,Recurring,Service Products,Low Pot,286
66666157,10/1/2017,Actuals,Recurring,Service Products,Low Pot,662
66666157,11/1/2017,Actuals,Recurring,Service Products,Low Pot,1693
66666157,12/1/2017,Actuals,Recurring,Service Products,Low Pot,1186
66666157,1/1/2018,Actuals,Recurring,Service Products,Low Pot,7588
66666157,2/1/2018,Actuals,Recurring,Service Products,Low Pot,10059
66666157,3/1/2018,Actuals,Recurring,Service Products,Low Pot,10056
66666157,4/1/2018,Actuals,Recurring,Service Products,Low Pot,11562
66666157,4/1/2018,Actuals,Recurring,Product Green,Low Pot,1
66666157,5/1/2018,Actuals,Recurring,Service Products,Low Pot,12817
66666157,5/1/2018,Actuals,Recurring,Product Green,Low Pot,47
66666157,6/1/2018,Actuals,Recurring,Service Products,Low Pot,14266
66666157,6/1/2018,Actuals,Recurring,Product Green,Low Pot,144
66666157,7/1/2018,Actuals,Recurring,Service Products,Low Pot,13596
66666157,7/1/2018,Actuals,Recurring,Product Green,Low Pot,170
66666157,8/1/2018,Actuals,Recurring,Service Products,Low Pot,14101
66666157,8/1/2018,Actuals,Recurring,Product Green,Low Pot,200
66666157,8/1/2018,Actuals,Recurring,Product Orange,Low Pot,10
66666157,9/1/2018,Actuals,Recurring,Service Products,Low Pot,14342
66666157,9/1/2018,Actuals,Recurring,Product Green,Low Pot,252
66666157,9/1/2018,Actuals,Recurring,Product Orange,Low Pot,55
66666157,10/1/2018,Actuals,Recurring,Service Products,Low Pot,13836
66666157,10/1/2018,Actuals,Recurring,Product Green,Low Pot,256
66666157,10/1/2018,Actuals,Recurring,Product Orange,Low Pot,134
66666157,11/1/2018,Actuals,Recurring,Service Products,Low Pot,15735
66666157,11/1/2018,Actuals,Recurring,Product Green,Low Pot,374
66666157,11/1/2018,Actuals,Recurring,Product Orange,Low Pot,134
66666157,12/1/2018,Actuals,Recurring,Service Products,Low Pot,16250
66666157,12/1/2018,Actuals,Recurring,Product Green,Low Pot,449
66666157,12/1/2018,Actuals,Recurring,Product Orange,Low Pot,73
66666157,1/1/2019,Actuals,Recurring,Service Licenses,Low Pot,19
66666157,1/1/2019,Actuals,Recurring,Service Products,Low Pot,16838
66666157,1/1/2019,Actuals,Recurring,Product Green,Low Pot,488
66666157,1/1/2019,Actuals,Recurring,Product Orange,Low Pot,43
45555157,7/1/2017,Actuals,Recurring,Service Licenses,Low Pot,1015
45555157,7/1/2017,Actuals,Recurring,Service Products,Low Pot,55340
45555157,7/1/2017,Actuals,Recurring,Product Green,Low Pot,2952
45555157,7/1/2017,Actuals,Recurring,Service Licenses,Low Pot,94
45555157,7/1/2017,Actuals,Recurring,Service Products,Low Pot,7173
45555157,7/1/2017,Actuals,Recurring,Product Orange,Low Pot,12773
45555157,8/1/2017,Actuals,Recurring,Service Licenses,Low Pot,1013
45555157,8/1/2017,Actuals,Recurring,Service Products,Low Pot,55132
45555157,8/1/2017,Actuals,Recurring,Product Green,Low Pot,3668
45555157,8/1/2017,Actuals,Recurring,Service Licenses,Low Pot,94
45555157,8/1/2017,Actuals,Recurring,Service Products,Low Pot,7184
45555157,8/1/2017,Actuals,Recurring,Product Orange,Low Pot,21235
45555157,9/1/2017,Actuals,Recurring,Service Licenses,Low Pot,1132
45555157,9/1/2017,Actuals,Recurring,Service Products,Low Pot,57168
45555157,9/1/2017,Actuals,Recurring,Product Green,Low Pot,4081
45555157,9/1/2017,Actuals,Recurring,Service Licenses,Low Pot,94
45555157,9/1/2017,Actuals,Recurring,Service Products,Low Pot,7130
45555157,9/1/2017,Actuals,Recurring,Product Orange,Low Pot,21894
45555157,10/1/2017,Actuals,Recurring,Service Licenses,Low Pot,1147
45555157,10/1/2017,Actuals,Recurring,Service Products,Low Pot,65322
45555157,10/1/2017,Actuals,Recurring,Product Green,Low Pot,5142
45555157,10/1/2017,Actuals,Recurring,Support Blue,Low Pot,1
45555157,10/1/2017,Actuals,Recurring,Service Licenses,Low Pot,187
45555157,10/1/2017,Actuals,Recurring,Service Products,Low Pot,10493
45555157,10/1/2017,Actuals,Recurring,Product Orange,Low Pot,19767
45555157,11/1/2017,Actuals,Recurring,Service Licenses,Low Pot,1198
45555157,11/1/2017,Actuals,Recurring,Service Products,Low Pot,68646
45555157,11/1/2017,Actuals,Recurring,Product Green,Low Pot,5784
45555157,11/1/2017,Actuals,Recurring,Service Licenses,Low Pot,778
45555157,11/1/2017,Actuals,Recurring,Service Products,Low Pot,10155
45555157,11/1/2017,Actuals,Recurring,Product Orange,Low Pot,20291
45555157,12/1/2017,Actuals,Recurring,Service Licenses,Low Pot,1188
45555157,12/1/2017,Actuals,Recurring,Service Products,Low Pot,72279
45555157,12/1/2017,Actuals,Recurring,Product Green,Low Pot,4836
45555157,12/1/2017,Actuals,Recurring,Service Licenses,Low Pot,467
45555157,12/1/2017,Actuals,Recurring,Service Products,Low Pot,10480
45555157,12/1/2017,Actuals,Recurring,Product Orange,Low Pot,16098
45555157,1/1/2018,Actuals,Recurring,Service Licenses,Low Pot,1182
45555157,1/1/2018,Actuals,Recurring,Service Products,Low Pot,76592
45555157,1/1/2018,Actuals,Recurring,Product Green,Low Pot,2605
45555157,1/1/2018,Actuals,Recurring,Support Blue,Low Pot,2
45555157,1/1/2018,Actuals,Recurring,Service Licenses,Low Pot,103
45555157,1/1/2018,Actuals,Recurring,Service Products,Low Pot,10488
45555157,1/1/2018,Actuals,Recurring,Product Orange,Low Pot,16130
45555157,2/1/2018,Actuals,Recurring,Service Licenses,Low Pot,1045
45555157,2/1/2018,Actuals,Recurring,Service Products,Low Pot,80476
45555157,2/1/2018,Actuals,Recurring,Product Green,Low Pot,2123
45555157,2/1/2018,Actuals,Recurring,Support Blue,Low Pot,1
